 2782
 2260
 1358
 3425
 213
 6839
 3238
 4073
 5768
 9467
 2825
 2921
 4266
 1351
  42
   5
 180
 6418
 571
 3747
 227
 576
 3951
 309
 132
 1860
 6604
 1419
 134
   9
 6310
 211
 504
 1750
 590
 3050
 1724
 363
 3145
 437
 415
 2989
  91
 2240
 9155
 3616
 834
 2840
 666
 6324
 3992
 7453
 4771
 6388
 8145
 5341
 10823
 2620
 9202
 3135
 696
 4564
 125
 776
 5726
 3089
 649
 1675
  68
 8534
 214
 670
 134
 4503
 7863
 1971
 10216
 727
 4457
 305
 3071
 11492
 1239
 2322
 5076
 11710
 4097
 1230
 3645
 4135
 3500
 228
 7856
 2062
 5225
 1467
 2183
 9700
 1041
 7850
 6313
 673
 2125
 789
 1228
 379
 248
 2895
 2458
 2723
 12351
 3798
  37
 116
 5063
 1660
 3982
 4633
 3359
 2015
 8163
 11259
 847
 4356
 2086
 3203
 3960
 15046
  69
 208
 3978
 2711
 294
 8742
 3717
 2438
 6529
 2632
 4919
 4561
 2380
 2967
 3275
 4069
 1016
 1598
 4002
 4424
 986
  82
 2351
 5739
 16698
 8624
 3657
 2512
 1314
 1823
 441
 8259
 303
 590
 408
 1860
 5284
 2619
 637
 1394
 288
 2060
 5126
 1643
 5145
 4269
  61
 546
 1700
 239
 2782
 4166
 2868
 1267
 2579
 5582
 1849
 4385
 8288
 2970
 1800
 1034
 1178
  50
 12565
 6069
 801
 3062
 118
 468
 3825
 8531
 3905
 901
 26261
 182
 1570
 8482
 2545
 7168
 1248
 632
 4525
 8197
 1007
  31
 5114
 1836
 3990
 246
 521
 1468
 460
 358
 1895
 468
  97
 281
 3170
 273
 4172
 361
 163
 2488
 2889
 1861
 888
 399
 1230
 998
 8032
 3525
 16833
 1038
 2420
 1100
  65
 4528
 6834
 6788
 2081
 8707
 950
 235
 3057
 149
 246
 306
 166
 3003
 345
 5291
 2900
 285
 7854
 3363
 1083
 4885
 2606
 1021
 287
 1873
  31
 722
 5197
 1747
 4682
 4332
 682
 500
 2395
 2206
 6327
 847
  79
 635
 500
 1702
 5034
 1943
 1975
 7970
 4201
 391
 282
 6379
 2884
 4789
 4870
 177
  31
 297
 1367
 236
 992
 3095
 1753
 3464
 248
 10774
 2336
 139
 5592
 775
 281
 158
 1588
 1316
 122
 7836
 260
 1073
 3282
 3913
 4581
 2326
 640
 8739
 16293
 485
 3443
 571
  82
 4646
 7491
 829
 1511
 114
 12294
 3207
 740
 7966
 2103
 9707
 6520
 290
 3320
 2437
 6066
 330
 2375
 1692
 4320
 777
 203
 500
 9433
 2675
 2972
 5109
 1106
 15167
 1593
 593
 1498
 124
 6416
 3099
 4081
 605
 2286
 12573
 5247
  47
 5514
 4495
 1702
 6880
 10188
 2495
 3548
 382
 1497
 3308
 1247
 209
 300
 8769
 750
  68
  92
 658
 2420
 897
 3155
 3565
